method,topology,candidate_id,generation_family,threshold,passive_failure,active_failure,first_cross_week,severity,active_severity,C0,Cadm,gamma_raw,gamma_clipped,active_worsens_shortfall,plausibility,mechanism_signature,mechanism_label_count,passive_active_classification,causal_prefix_indices,single_event_crossings,hcd_removal_elements,direct_impact_crossing,rlto_support_pairs,rlto_pair_iterations,event_specification,canonical_event_key,variant_id,parent_variant_id,parent_candidate_id
FST-original,A,FST-30,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.6991831892579452,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-31,Shared-processor failure,moderate,True,True,19.0,0.8259259259259262,0.6481481481481484,0.8259259259259262,0.6481481481481484,0.2152466367713004,0.2152466367713004,False,0.4853642864704756,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-31,Shared-processor failure,severe,True,False,20.0,0.5277777777777778,0.0,0.5277777777777778,0.0,1.0,1.0,False,0.4853642864704756,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Adaptation-limited,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-32,Shared-processor failure,moderate,True,True,18.0,0.9703703703703703,0.6703703703703704,0.9703703703703703,0.6703703703703704,0.30916030534351135,0.30916030534351135,False,0.49069916088771315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-32,Shared-processor failure,severe,True,False,19.0,0.7703703703703701,0.0,0.7703703703703701,0.0,1.0,1.0,False,0.49069916088771315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Adaptation-limited,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-33,Shared-processor failure,moderate,True,True,18.0,2.0037037037037035,1.7037037037037037,2.0037037037037035,1.7037037037037037,0.14972273567467642,0.14972273567467642,False,0.3406372632452699,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-33,Shared-processor failure,severe,True,True,19.0,1.6537037037037035,1.359259259259259,1.6537037037037035,1.359259259259259,0.17805151175811873,0.17805151175811873,False,0.3406372632452699,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-34,Shared-processor failure,moderate,True,True,18.0,1.7777777777777781,1.4777777777777783,1.7777777777777781,1.4777777777777783,0.16874999999999984,0.16874999999999984,False,0.21931885729322315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-34,Shared-processor failure,severe,True,True,19.0,1.5481481481481483,1.2481481481481482,1.5481481481481483,1.2481481481481482,0.19377990430622016,0.19377990430622016,False,0.21931885729322315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-35,Shared-processor failure,moderate,True,True,18.0,3.3111111111111113,3.0111111111111115,3.3111111111111113,3.0111111111111115,0.09060402684563751,0.09060402684563751,False,0.15224842690028345,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-35,Shared-processor failure,severe,True,True,19.0,2.9314814814814816,2.6314814814814813,2.9314814814814816,2.6314814814814813,0.10233733417561597,0.10233733417561597,False,0.15224842690028345,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-36,Corridor failure,moderate,False,,,0.0,0.0,,,,,,0.8384135671890564,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-36,Corridor failure,severe,False,,,0.0,0.0,,,,,,0.8384135671890564,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-37,Corridor failure,moderate,False,,,0.0,0.0,,,,,,0.6443726060652706,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-37,Corridor failure,severe,False,,,0.0,0.0,,,,,,0.6443726060652706,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-38,Corridor failure,moderate,True,False,14.0,0.7111111111111115,0.0,0.7111111111111115,0.0,1.0,1.0,False,0.5627543919032493,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-38,Corridor failure,severe,True,False,15.0,0.55,0.0,0.55,0.0,1.0,1.0,False,0.5627543919032493,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-39,Corridor failure,moderate,True,True,14.0,1.1777777777777783,0.48888888888888926,1.1777777777777783,0.48888888888888926,0.5849056603773584,0.5849056603773584,False,0.43251150539123406,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-39,Corridor failure,severe,True,False,15.0,0.9166666666666667,0.0,0.9166666666666667,0.0,1.0,1.0,False,0.43251150539123406,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-40,Corridor failure,moderate,True,False,14.0,1.6888888888888887,0.0,1.6888888888888887,0.0,1.0,1.0,False,0.15121287422922622,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-40,Corridor failure,severe,True,False,15.0,1.4888888888888885,0.0,1.4888888888888885,0.0,1.0,1.0,False,0.15121287422922622,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-41,Corridor failure,moderate,True,True,14.0,2.6888888888888887,1.3333333333333333,2.6888888888888887,1.3333333333333333,0.5041322314049587,0.5041322314049587,False,0.11621643261855161,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-41,Corridor failure,severe,True,True,15.0,2.3888888888888884,1.133333333333333,2.3888888888888884,1.133333333333333,0.5255813953488373,0.5255813953488373,False,0.11621643261855161,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-42,Demand spike,moderate,False,,,0.0,0.0,,,,,,0.7197662674188058,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""demand"",""magnitude"":0.1,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.1,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-42,Demand spike,severe,False,,,0.0,0.0,,,,,,0.7197662674188058,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""demand"",""magnitude"":0.1,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.1,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-43,Demand spike,moderate,False,,,0.0,0.0,,,,,,0.6045657808834772,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-43,Demand spike,severe,False,,,0.0,0.0,,,,,,0.6045657808834772,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-44,Demand spike,moderate,False,,,0.0,0.0,,,,,,0.28445909081997295,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""demand"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.3,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-44,Demand spike,severe,False,,,0.0,0.0,,,,,,0.28445909081997295,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""demand"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.3,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-45,Demand spike,moderate,False,,,0.0,0.0,,,,,,7.344290889165179e-05,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-45,Demand spike,severe,False,,,0.0,0.0,,,,,,7.344290889165179e-05,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-46,Prespecified combination,moderate,True,False,20.0,0.1333333333333333,0.0,0.1333333333333333,0.0,1.0,1.0,False,0.731062857644077,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Adaptation-limited,0;1,0,T2P,False,,2,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":3,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-46,Prespecified combination,severe,False,,,0.0,0.0,,,,,,0.731062857644077,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":3,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,A,FST-47,Prespecified combination,moderate,True,True,19.0,0.3412698412698413,0.3008403361344537,0.3412698412698413,0.3008403361344537,0.11846785225718215,0.11846785225718215,False,0.6437110320826003,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0;1,0,T2P,False,,2,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-47,Prespecified combination,severe,False,,,0.0,0.0,,,,,,0.6437110320826003,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,A,FST-48,Prespecified combination,moderate,True,True,17.0,1.145791245791246,0.9851851851851854,1.145791245791246,0.9851851851851854,0.14017043784895677,0.14017043784895677,False,0.6238314377893489,Concentrated dependency; Hidden convergent dependency,2,Structural,0;1,0,T2P,True,,2,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-48,Prespecified combination,severe,True,True,18.0,0.8457912457912459,0.6851851851851851,0.8457912457912459,0.6851851851851851,0.18988853503184733,0.18988853503184733,False,0.6238314377893489,Concentrated dependency; Hidden convergent dependency,2,Structural,0;1,0,T2P,True,,2,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-49,Prespecified combination,moderate,True,True,13.0,0.9393939393939397,0.3481481481481482,0.9393939393939397,0.3481481481481482,0.6293906810035843,0.6293906810035843,False,0.6238314377893489,Concentrated dependency,1,Structural,0;1,0,,,,2,"[{""target"":""corridor"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""},{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-49,Prespecified combination,severe,True,False,14.0,0.6893939393939394,0.0,0.6893939393939394,0.0,1.0,1.0,False,0.6238314377893489,Concentrated dependency,1,Adaptation-limited,0;1,0,,,,2,"[{""target"":""corridor"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""},{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":2,""start_week"":12,""target"":""demand""}]",FST-original,,
FST-original,A,FST-50,Prespecified combination,moderate,True,True,14.0,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.0,0.0,False,0.6437110320826003,Compounding moderate disturbance,1,Structural,0;1,,,,,2,"[{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""S1B""}]",FST-original,,
FST-original,A,FST-50,Prespecified combination,severe,False,,,0.0,0.0,,,,,,0.6437110320826003,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.4,""recovery_weeks"":3,""start_week"":12,""target"":""S1B""}]",FST-original,,
MI-FST,A,FST-MI-01,Tier-1 supplier failure,moderate,True,True,14.0,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.0,0.0,False,0.43251150539123406,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""}]",MI-FST,,FST-MB-01
MI-FST,A,FST-MI-01,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.43251150539123406,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""}]",MI-FST,,FST-MB-01
MI-FST,A,FST-MI-02,Tier-1 supplier failure,moderate,True,False,14.0,0.21111111111111114,0.0,0.21111111111111114,0.0,1.0,1.0,False,0.11621643261855161,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""}]",MI-FST,,FST-MB-02
MI-FST,A,FST-MI-02,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.11621643261855161,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""}]",MI-FST,,FST-MB-02
MI-FST,A,FST-MI-03,Tier-1 supplier failure,moderate,True,True,14.0,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.0,0.0,False,0.43251150539123406,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1B""}]",MI-FST,,FST-MB-03
MI-FST,A,FST-MI-03,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.43251150539123406,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1B""}]",MI-FST,,FST-MB-03
